name,releaseDate,copiesSold,price,revenue,avgPlaytime,reviewScore,publisherClass,publishers,developers
"Knowledge, or know Lady",28-03-2024,409646,6.99,1945765.0,6.768113464360378,96,Indie,蒸汽满满工作室,蒸汽满满工作室
My MILF Stepmom 2: Family Party💋,04-04-2024,8883,6.99,50102.0,1.854529343715712,80,Indie,DuaWolf Studio,DuaWolf
Redemption of Li Wei,11-04-2024,9601,6.99,49239.0,0.9969888684520324,54,Indie,救赎,"救赎,Avator"
Human Farm - Practice Section,08-03-2024,10095,6.99,54805.0,2.104899164154087,86,Indie,072 Project,とっくり海月
I'm counting to 6...,26-01-2024,17098,6.99,94804.0,0.8322044494652961,86,Indie,EMIKA_GAMES,EMIKA_GAMES
除邪(CHUXIE),28-07-2024,25734,6.99,157941.0,1.6539491559621793,83,Indie,LCGaming,LCGaming
The Game of Sisyphus,11-04-2024,28586,6.99,158283.0,5.66407476855285,81,Indie,cream,cream
"SEX, BEACH & GIRLS ⛱ 💦",10-08-2024,8167,6.99,45074.0,2.1406784793960285,84,Indie,Taboo Tales 💘,Pocket Rocket Studio 🚀
Dreamlike Love with Seira,23-08-2024,7884,6.99,45337.0,2.29505412088319,98,Indie,JAST,るび様崇める会
Girls of The Tower,23-02-2024,19531,6.99,80184.0,11.944999317231185,89,Indie,OKJOY,Robo Cat
Doll Impostor,28-03-2024,13779,6.99,67755.0,4.768041120328671,97,Indie,HeadArrow,HeadArrow
Astro Looter: Survivor,15-07-2024,9505,6.99,62500.0,1.4977793859228246,80,Indie,Soda Game Studio,Soda Game Studio
洪荒：我挂机成圣,14-01-2024,6629,6.99,36125.0,271.6146279284957,50,Indie,老乌贼工作室,老乌贼工作室
Against Great Darkness,10-04-2024,5026,6.99,28579.0,4.760527244357026,95,Indie,Hitreg Studios,Hitreg Studios
Homeless,03-08-2024,4825,6.99,29094.0,1.0481992029999825,77,Indie,"DarkPhobia Games,Teaserplay",DarkPhobia Games
Klaroro - Abyss of the Soul,24-06-2024,13771,6.99,79363.0,1.154620119000862,81,Indie,"Mango Party,Mango Party News",Ccryu
Back,30-07-2024,7243,6.99,41201.0,1.3869485359413716,83,Indie,MYSTERY CROWN,MYSTERY CROWN
Beltmatic,29-03-2024,62742,6.99,381263.0,11.198090277602097,93,Indie,Notional Games,Notional Games
Pathfinder: Gallowspire Survivors,04-04-2024,23803,6.99,114460.0,6.935692979085918,64,Indie,BKOM Studios,BKOM Studios
Champion Shift,21-06-2024,4526,6.99,20955.0,6.620098839383692,79,Indie,SRG Studios,SRG Studios
Casino Simulator,23-05-2024,21835,6.99,132078.0,5.142398956146814,91,Indie,Lodos Games,Lodos Games
Claw Machine Sim,28-03-2024,3896,6.99,20723.0,2.884454204670071,94,Indie,Unechte Sachen,Unechte Sachen
撩妹模拟器：渣男的秘密,17-05-2024,11788,6.99,66927.0,1.858554104518518,82,Indie,DeerRiver,DeerRiver
Time Treker,09-07-2024,11364,6.99,66300.0,5.857565393934813,78,Indie,"Leyo Games,2P Games",Fuse Game
Dystopika,21-06-2024,38869,6.99,224151.0,2.4823713745397766,97,Indie,"Voids Within,UNIKAT Label",Voids Within
LustyVerse: Passion on Display,22-03-2024,14551,6.99,85060.0,7.235261775450229,76,Indie,Inceton games,Inceton games
Working Sakuya,28-03-2024,21999,6.99,83942.0,0.6717445513282418,96,Indie,ぬるぬる坊主,ぬるぬる坊主
Mareld,02-05-2024,4229,6.99,23913.0,7.149109966051024,93,Indie,Renka,Renka
JudgeSim,16-07-2024,33281,6.99,206875.0,3.020822486072547,0,Indie,DelusionArt Studio,DelusionArt Studio
No Case Should Remain Unsolved,17-01-2024,152090,6.99,814072.0,2.006452454717227,98,Indie,Somi,Somi
In Search Of You,18-07-2024,15514,6.99,87038.0,3.4585829884120223,88,Indie,Celestial Star Studios,Celestial Star Studios
Vanity Fair: The Pursuit,19-02-2024,123654,6.99,543074.0,4.614620041573028,0,Indie,WaveGame,MuYan Studio
RollScape,22-05-2024,13298,6.99,76991.0,3.6407021344310766,85,Indie,Leonardo the Vinchy,Leonardo the Vinchy
Rusty's Retirement,26-04-2024,278210,6.99,1585093.0,36.76470154540171,97,Indie,Mister Morris Games,Mister Morris Games
天呐！找不到真爱就扑街！,30-05-2024,20613,6.99,117466.0,5.547836570388897,85,Indie,國王互娛King Interactive,國王互娛King Interactive
希望之城 The City Of Hope,04-03-2024,5701,6.99,31464.0,13.97846301423298,71,Indie,家里蹲工作室,家里蹲工作室
LurkBait Twitch Fishing,21-02-2024,9946,7.0,62659.0,97.5255994143152,97,Indie,BLAMCAM Interactive,BLAMCAM Interactive
Messy Up,13-06-2024,3563,7.99,23195.0,3.766875545151142,86,Indie,"Liquid Meow,Athenes game",Liquid Meow
E.E.R.I.E2,16-06-2024,8217,7.99,42377.0,5.604201762620815,84,Indie,Ureasoft,Ureasoft
The World of Gangs,16-04-2024,3344,7.99,23966.0,1.6007193284361896,56,Indie,Playmeow,Cosemen Gaming
子归 - Blossom,18-07-2024,9933,7.99,57614.0,4.020366092234975,0,Indie,糯米团子工作室,糯米团子工作室
Snezhinka:Sentinel Girls2,26-08-2024,57593,7.99,378779.0,4.930358135271555,97,Indie,hinyari9,hinyari9
Supernormal,08-01-2024,16944,7.99,115876.0,1.644515685236371,69,Indie,Hitori de Productions,Hitori de Productions
Grocery Store Simulator,10-06-2024,170125,7.99,1160637.0,10.295448229090365,95,Indie,FEKK Games,FEKK Games
PILGRIM,31-05-2024,131573,7.99,867610.0,3.3304745672878693,88,Indie,DESPERATE MEASURES,DESPERATE MEASURES
Bureau of Contacts,20-06-2024,7620,7.99,42019.0,2.871687524854979,84,Indie,MIROWIN,MIROWIN
The Bathhouse | 地獄銭湯 Restored Edition,09-08-2024,28170,7.99,202570.0,2.4106187515297246,92,Indie,Chilla's Art,Chilla's Art
LAPIDARY: Jewel Craft Simulator,25-03-2024,9702,7.99,64395.0,4.00446009890238,82,Indie,THINK & FEEL,THINK & FEEL
Shipwrecked 64,01-01-2024,26225,7.99,202048.0,7.407742826442237,96,Indie,Cogware Games,"Squeaks D'Corgeh,Cogware Games"
Hole Dweller,19-01-2024,11170,7.99,80323.0,8.243305573081305,98,Indie,"Thigh High Games,Shady Corner Games",Thigh High Games
Elf boss's dog training,16-01-2024,4593,7.99,28692.0,3.882277922403346,81,Indie,"Playmeow,ACG creator",Giver
Transpile Girl Rescue Operation!,29-02-2024,9467,7.99,62059.0,2.067723377769677,81,Indie,"Mango Party,Mango Party News",Backflip WildCAT
On Dark Terms,06-02-2024,2200,7.99,27226.0,6.475462698359167,69,Indie,Dimensionless Games,Dimensionless Games
Setteeh,02-08-2024,3282,7.99,21898.0,1.3897732481642742,80,Indie,MonsterAttack,MonsterAttack
Forgotten Mines,23-07-2024,3480,7.99,21461.0,9.430847817976847,86,Indie,Ishtar Games,Cannibal Goose
Pricolage -IDOLIZED-,19-02-2024,9030,7.99,58380.0,1.129631019169127,74,Indie,Annulus,HIJIKI
CROPS!,17-07-2024,3684,7.99,24620.0,3.474930930601481,89,Indie,Bocary Studios,Bocary Studios
PC Tycoon 2,28-03-2024,7036,7.99,49651.0,7.007896529641118,80,Indie,Insignis Games,Insignis Games
Body Pay,19-04-2024,8417,7.99,55093.0,1.4329818666749834,77,Indie,Cheese Burger Studio,Cheese Burger Studio
重生了还要我谈恋爱？,25-07-2024,6109,7.99,36601.0,3.1956110734957632,95,Indie,画域互动,画域互动
Unreal Lust Theory,29-03-2024,22266,7.99,108802.0,1.6062343921411546,74,Indie,Inceton games,Inceton games
Dale & Dawson Stationery Supplies,30-08-2024,95537,7.99,634206.0,4.186376780152751,97,Indie,Striped Panda Studios,Striped Panda Studios
Decimate Drive,25-02-2024,4570,7.99,30948.0,1.3102211414602636,93,Indie,Some Random Designing,Some Random Designing
Single By Choice,23-06-2024,7910,7.99,51747.0,2.2513127333238527,93,Indie,"LewdLoco,AIROTS","AIROTS,非魚創意"
KAMLA,07-05-2024,4750,7.99,25205.0,3.201889765586553,93,Indie,Mad-Mantra Games,Mad-Mantra Games
DunHero,12-02-2024,4457,7.99,26516.0,7.653905015173358,90,Indie,Dev Kacper,Dev Kacper
Ocean Keeper: Dome Survival,18-07-2024,8573,7.99,53194.0,3.3624747089534006,87,Indie,RetroStyle Games,RetroStyle Games
Yolk Heroes: A Long Tamago,20-05-2024,8825,7.99,57880.0,39.328561198480905,96,Indie,"14 Hours Productions,Astrolabe Games",14 Hours Productions
Petit Game Collection vol.1,19-01-2024,11241,7.99,55429.0,2.975158869813168,0,Indie,WSS playground,WSS playground
ALTF42,04-06-2024,25211,7.99,98378.0,4.830693338953039,75,Indie,GRAVITY,PUMPKIM
EarthRoyale,29-04-2024,3874,7.99,22222.0,14.733386912432897,89,Indie,Lizzycat / Lizabeth Gidlund,Lizzycat / Lizabeth Gidlund
1 to 1 humanoid edible toys,07-08-2024,21002,7.99,140013.0,2.4110427035103563,95,Indie,无,"汉谟拉比炒面,我的屁是香哒"
Hospital 666,05-03-2024,102445,7.99,596521.0,2.5738297964679915,72,Indie,Lokin,Lokin
The Witch's Cauldron,24-01-2024,10808,7.99,27071.0,3.7517024297797663,92,Indie,Harvey games,Harvey games
Touhou ~Red Empress Devil.,07-03-2024,5933,7.99,37988.0,1.1907577469879576,79,Indie,STUDIO POCO,STUDIO POCO
My Holiness the Gobliness,16-05-2024,18918,7.99,125882.0,1.8054321828185629,90,Indie,"Mango Party,Mango Party News",BFGS
Northend Tower Defense,04-09-2024,64646,7.99,308936.0,4.689085364892894,82,Indie,"Northend Games,Gamersky Games",Northend Games
Personal Study,15-04-2024,14975,7.99,101925.0,1.8344642000474296,90,Indie,ArcaneSpoon,ArcaneSpoon
Apprehending the Adventurer Chan! ~Live2D Tentacles Simulator~,27-06-2024,27719,7.99,189258.0,2.660770403074175,97,Indie,Alice Publication,No.7 Void Mine
Vaygren - Lustful Temptation,15-05-2024,41551,7.99,283824.0,1.331909162554531,94,Indie,Critical Bliss,Cyberframe Studios
Lifeform Zero,22-02-2024,36772,7.99,243845.0,1.1870703784703778,83,Indie,"Mango Party,Mango Party News",Sins of Succubus
Fantasy Map Simulator,04-09-2024,43880,7.99,283947.0,2.402464122744893,0,Indie,The Stranger,The Stranger
Necrosmith 2,27-03-2024,56045,7.99,339556.0,10.07948469122065,0,Indie,Alawar,Alawar
Swarm Grinder,22-04-2024,61398,7.99,341153.0,5.644090790477779,82,Indie,"Last Bite Games,Gamersky Games",Last Bite Games
Unlucky Seven,06-02-2024,5591,7.99,30099.0,2.2119974374852376,47,Indie,"SIG Publishing,Art Games Studio S.A.",Puzzling Dream
Dustland Delivery,11-07-2024,16038,7.99,103498.0,16.13021138305583,93,Indie,Farlight Games,Neutron Star Studio
Haunted House,10-01-2024,11008,8.99,57387.0,4.04629417359116,85,Indie,Genuine Studio,Genuine Studio
Love n Life: Lucky Teacher,31-01-2024,38777,8.99,210967.0,4.0441084681223565,0,Indie,Reborn Entertainment,Reborn Entertainment
Beauties! They're All After Me,21-06-2024,9004,8.99,58249.0,11.781097157141604,91,Indie,Beauties! They're All After Me,Beauties! They're All After Me
Artifact Seeker: Resurrection,26-07-2024,21260,8.99,115933.0,7.560146965041439,85,Indie,Lynkpin Game,Lynkpin Game
Incremental Factory,29-01-2024,8945,8.99,62413.0,18.361914687260576,76,Indie,Significant Steak,Significant Steak
Firefighter Connor,30-04-2024,8216,8.99,60731.0,2.242095780909892,94,Indie,XSSPACE,XSSPACE
TV Studio Story,06-03-2024,3189,8.99,23794.0,7.569713766047223,93,Indie,"Kairosoft Co.,Ltd","Kairosoft Co.,Ltd"
Supernatural,15-07-2024,34355,8.99,260449.0,1.582619871033138,63,Indie,Hitori De Productions,Hitori De Productions
定制女友,27-04-2024,4027,8.99,27860.0,2.773132909438211,81,Indie,deep field,deep field
The Wandering Corinne,18-07-2024,2891,8.99,21082.0,0.8045601102659825,54,Indie,"Mango Party,Mango Party News",ankoku marimokan
Backrooms Break,24-04-2024,13850,8.99,101261.0,1.747438412475688,71,Indie,Jan Jileček,Jan Jileček
11F,19-04-2024,3998,8.99,23351.0,1.318908909352338,83,Indie,PUMPKIM,PUMPKIM
Trash of the Titans,29-05-2024,3282,8.99,23097.0,6.117247158799763,98,Indie,Thayer and Back Again,Thayer and Back Again
Sophia the Traveler,11-04-2024,7069,8.99,51514.0,2.18323889731405,90,Indie,Thermite Games,Memo Gogo
Saki and the Crucible of Debauchery,25-07-2024,13943,8.99,103268.0,2.3790812982022453,96,Indie,"Mango Party,Mango Party News",ofuroworks
KeepUp Survival,05-03-2024,23894,8.99,179352.0,8.238716732494117,68,Indie,Witte Studio,Witte Studio
南栀 Unwavering love,28-02-2024,9559,8.99,50240.0,5.145861173504191,0,Indie,白露社,白露社
Dungeons and Robots,23-01-2024,6096,8.99,25961.0,3.345569342795724,44,Indie,Glow Games Studio,Glow Games Studio
Beach Club Simulator 2024,16-08-2024,7981,8.99,40336.0,5.27093331340532,82,Indie,Catsupp Games,Catsupp Games
Slice & Dice,20-03-2024,77805,8.99,673586.0,20.542735392217416,97,Indie,Tann,Tann
Rebirth! New Lover,06-08-2024,5441,8.99,39756.0,3.3820040022280256,91,Indie,次元边界,次元边界
Sketchy's Contract,09-04-2024,51018,8.99,367697.0,10.275375648935109,83,Indie,Dimensionless Games,Dimensionless Games
First Cut: Samurai Duel,17-01-2024,46699,8.99,366211.0,4.945140092145561,88,Indie,Night Eyes Interactive,Night Eyes Interactive
Special Operations Unit - SIGNAL FORCES,21-03-2024,9145,8.99,67599.0,2.590459109546948,85,Indie,Mango Party,ankoku marimokan
Multi Turret Academy,18-01-2024,17922,8.99,135974.0,10.859354431064316,97,Indie,Scarlet Academy,Scarlet Academy
Nordic Ashes: Survivors of Ragnarok,26-04-2024,353950,8.99,1644179.0,18.57573295137028,88,Indie,Noxfall Studios,Noxfall Studios
Fruit Mountain,17-03-2024,15541,8.99,122090.0,11.539945662135423,0,Indie,BeXide Inc.,BeXide Inc.
hololive Treasure Mountain,31-07-2024,36003,8.99,291300.0,8.571670578322678,97,Indie,holo Indie,BeXide Inc.
反转21克,01-02-2024,46368,8.99,294934.0,11.705099196192378,76,Indie,想象颗粒,想象颗粒
DEFENDUN : Hero Defense,14-02-2024,7029,8.99,31353.0,7.923647630905813,77,Indie,Gonggamorecontents Inc.,Gonggamorecontents Inc.
Mirror of Heaven,01-06-2024,18183,9.25,131680.0,16.510882014762892,81,Indie,Leyo Games,EnjoyPlay Ltd
POOLS,26-04-2024,75464,9.79,623473.0,2.8443771540274825,95,Indie,"Tensori,UNIKAT Label",Tensori
Inn Tycoon,26-08-2024,5278,9.9,37621.0,4.334262378938257,87,Indie,"Evil Goose Games,Gamersky Games",Evil Goose Games
LONESTAR,18-01-2024,36933,9.99,259157.0,20.516837545390125,0,Indie,Thermite Games,Math Tide
Farmer's Father: Save the Innocence,25-03-2024,4012,9.99,29651.0,5.095922865792561,51,Indie,"FreeMind S.A.,PlayWay S.A.",FreeMind S.A.
"SEX, Stocks & Cocks",08-06-2024,5320,9.99,29726.0,1.950707515099464,89,Indie,Lust Desires 🖤,Lust Desires 🖤
Retrowave World,10-05-2024,4976,9.99,34177.0,6.393304313510181,83,Indie,RewindApp,RewindApp
Deep Rock Galactic: Survivor,14-02-2024,1369698,9.99,10517722.0,21.29562386113439,86,Indie,Ghost Ship Publishing,Funday Games
Turbo Golf Racing,04-04-2024,27537,9.99,240922.0,8.278991424104499,86,Indie,Hugecalf Studios,Hugecalf Studios
Magic Pussy: Chapter 2,13-01-2024,36601,9.99,249274.0,2.612123877243422,75,Indie,Taboo Tales 💘,Taboo Tales 💘
The Hungry Lamb: Traveling in the Late Ming Dynasty,22-04-2024,588305,9.99,3689551.0,5.515544910785541,97,Indie,"零创游戏(ZerocreationGame),2P Games",零创游戏(ZerocreationGame)
Sex Magic 🔮,24-02-2024,8640,9.99,52803.0,1.5494840840141335,74,Indie,Lust Desires 🖤,Lust Desires 🖤
Tomorrow's Love Puzzle,25-01-2024,40360,9.99,357315.0,4.02736735920015,72,Indie,"柚元(上海)文化传媒有限公司,优酷视频",柚元(上海)文化传媒有限公司
Proud To Love,11-03-2024,184501,9.99,1546464.0,3.294202673527737,85,Indie,"Master Entertainment,LGD Gaming",Master Entertainment
Escort's Secrets 18+,06-01-2024,6650,9.99,42371.0,2.715271067892765,65,Indie,BanzaiProject,BanzaiProject
We Are Lost,20-02-2024,8863,9.99,51305.0,2.226043906490635,72,Indie,MaDDoG,MaDDoG
Sex Faculty🔞,09-03-2024,7182,9.99,46668.0,1.8866371645860305,76,Indie,BanzaiProject,BanzaiProject
Old School Rally,18-07-2024,12741,9.99,105556.0,3.3328854130189614,93,Indie,Astrolabe Games,Frozen Lake Games
灵境·修仙界,21-06-2024,2241,9.99,22360.0,8.868584048963351,87,Indie,深圳市灵境互娱科技有限公司,深圳市灵境互娱科技有限公司
Toy Shire,26-08-2024,8399,9.99,67956.0,2.655938235656375,99,Indie,Catoptric Games,Bluespy Studios
Hoofobia,23-02-2024,9279,9.99,66052.0,2.208382853909323,72,Indie,Deathyell Games,Deathyell Games
California Swingers Club - Season 1: Sea Swap,13-03-2024,7135,9.99,51169.0,1.2747399147093406,59,Indie,Swingers Club,Swingers Club
My Shameless StepMom,18-05-2024,9167,9.99,51051.0,1.510390495129179,71,Indie,Lust Desires 🖤,Lust Desires 🖤
Stellar Initiative,27-05-2024,12661,9.99,106342.0,7.096431675244657,72,Indie,Five Head Games,Five Head Games
Sex Universe [18+],11-05-2024,4485,9.99,25061.0,1.3838816447480855,72,Indie,Octo Games,Octo Games
Oh Deer,27-06-2024,170401,9.99,1408406.0,1.9956875027904464,87,Indie,Cozy Cabin Studios,Cozy Cabin Studios
Megaloot,30-08-2024,101120,9.99,829084.0,7.072853564425466,85,Indie,"Ravenage Games,INSTINCT3",axilirate
BROKE PROTOCOL: Online City RPG,26-06-2024,98931,9.99,183531.0,9.725358535580774,75,Indie,Cylinder Studios,Cylinder Studios
Captain Firehawk and the Laser Love Situation,09-02-2024,3431,9.99,27368.0,1.8602411007512127,76,Indie,Portland Caviar,Portland Caviar
Tallowmere 2: Curse of the Kittens,19-02-2024,11885,9.99,67713.0,18.52500735091892,83,Indie,"Chris McFarland,Lightning Games",Chris McFarland
Mech Builder,16-07-2024,8717,9.99,67468.0,4.219712973890713,75,Indie,Don Pachi,Don Pachi
Darkness Revenge,08-02-2024,4505,9.99,37160.0,3.036385164083652,81,Indie,Hematite,Hematite
Dishwashing Simulator,03-04-2024,12031,9.99,94839.0,4.485264365334047,90,Indie,Frinky,"Frinky,Frosty"
Kingsgrave,17-04-2024,13324,9.99,95478.0,3.649236971474798,78,Indie,Alawar,Egg or Chicken Games
Brothel Secrets 🔞,27-01-2024,5429,9.99,31198.0,1.60275482219499,77,Indie,Octo Games,Octo Games
Just Xiangqi,15-01-2024,18233,9.99,122952.0,10.496655937885572,86,Indie,Studio Amateur,Studio Amateur
Kādomon: Hyper Auto Battlers,25-03-2024,15364,9.99,126462.0,9.378672564556648,69,Indie,Fireshine Games,Dino Rocket
Liu Shan Maker,13-05-2024,15876,9.99,132333.0,2.356807953029711,81,Indie,"Playmeow,ACG creator",Xian
Legend of the Master Baiter,21-06-2024,5111,9.99,37590.0,4.788857462263077,78,Indie,Kagura Games,BigWednesday
Creepy Tale: Some Other Place,30-05-2024,6347,9.99,49590.0,2.7667740390690607,0,Indie,Creepy Brothers,Creepy Brothers
Story Of Eve 2,25-04-2024,6937,9.99,57000.0,2.441362377180889,82,Indie,"Mango Party,Mango Party News",SmallSqurriel
PERFECT CELLS PROJECT,31-07-2024,6494,9.99,54356.0,1.957793964661488,81,Indie,Playmeow,ShinshiMoustache
Sex Euphoria 💖,03-02-2024,8232,9.99,54348.0,1.6484623283506317,74,Indie,Romantic Room,Romantic Room
Spire Horizon,14-02-2024,5676,9.99,42180.0,8.823513240410309,80,Indie,Mendoka,Mendoka
Trinity Survivors,02-05-2024,13772,9.99,105834.0,6.141025061148281,78,Indie,"Flyway Games, Inc.","Flyway Games, Inc."
METAL SLUG ATTACK RELOADED,18-06-2024,29455,9.99,264829.0,24.327025528214605,73,Indie,SNK CORPORATION,SNK CORPORATION
To Be In Love With Girls Group,26-03-2024,3700,9.99,27883.0,4.368679644745055,68,Indie,光禾文化,光禾文化
A Difficult Game About Climbing,06-03-2024,122429,9.99,1126490.0,8.13506057547006,89,Indie,Pontypants,Pontypants
Escape Memoirs: Safe House,19-07-2024,4474,9.99,37696.0,3.980908947622048,97,Indie,0 Deer Soft Partnership,0 Deer Soft
Orgasm Academy 💦,13-04-2024,5975,9.99,37850.0,2.698963040803605,83,Indie,Lust Desires 🖤,Lust Desires 🖤
Lilim wants to Lv up♥,27-08-2024,5130,9.99,41953.0,4.206552409983751,81,Indie,Playmeow,"Yoü studio,Maker製造機"
Towerful Defense: A Rogue TD,29-07-2024,4968,9.99,36774.0,4.435117143496472,78,Indie,Mini Fun Games,Mini Fun Games
SEX Airlines 🔞✈️,13-07-2024,5700,9.99,36654.0,1.330472437003454,72,Indie,Play & Cum 💦,Play & Cum 💦
Duck Detective: The Secret Salami,23-05-2024,79652,9.99,663730.0,1.679108723483934,96,Indie,Happy Broccoli Games,Happy Broccoli Games
The Assistant Season 2,29-08-2024,4501,9.99,35119.0,2.944678487160993,87,Indie,Backhole,Backhole
My step family,15-03-2024,5403,9.99,40051.0,0.8797257734494592,56,Indie,Kun family,Kun family
The Necromancer Arises,25-03-2024,5251,9.99,41069.0,2.176031510339552,82,Indie,Whiteleaf Studio,Whiteleaf Studio
XiuzhenWorld / 修真世界,30-04-2024,7497,9.99,42253.0,85.5434139318437,77,Indie,Noforgetit,Noforgetit
Step-Sister's Pussy 🔞,04-05-2024,11885,9.99,79636.0,1.359626699786155,66,Indie,Lust Desires 🖤,Lust Desires 🖤
Sassy Girl,19-01-2024,2503,9.99,21685.0,6.087152285368983,89,Indie,Hematite,Hematite
Hot & Lewd: Miami,15-06-2024,3903,9.99,21653.0,1.837841333011866,90,Indie,Lust Desires 🖤,Lust Desires 🖤
Sex College 🔞,23-03-2024,6811,9.99,48572.0,4.650505722876416,75,Indie,Lust Desires 🖤,Lust Desires 🖤
ダンジョンアーティファクト,03-04-2024,6339,9.99,48382.0,10.618725788107303,95,Indie,ExertionGame,いとこん
The Fancy Pants Adventures: Classic Pack,18-02-2024,6308,9.99,48853.0,2.7194622738017378,94,Indie,2 Left Thumbs,Borne Games
"美女,应接不暇",14-05-2024,8294,9.99,53711.0,4.90755358007216,89,Indie,筠悦游戏,筠悦游戏
ODDADA,15-08-2024,3310,9.99,27005.0,2.9408445555530567,97,Indie,Sven Ahlgrimm,"Sven Ahlgrimm,Mathilde Hoffmann,Bastian Clausdorff"
Silent Rain,15-07-2024,5574,9.99,39816.0,3.669721526285395,67,Indie,Seedlers Interactive,"2Brains&Coffee,Seedlers Interactive"
Project Unknown,12-07-2024,8767,9.99,71342.0,2.970398153906548,89,Indie,Nightmare Studios,PsychoRavens
CUM Queens 🔞💦,10-02-2024,10518,9.99,64931.0,1.5889476459175789,67,Indie,BanzaiProject,BanzaiProject
Chinese Online Game,18-07-2024,208103,9.99,1772844.0,7.568376324435929,74,Indie,Wise Games,648工作室
Lucky Mark,19-04-2024,2505,9.99,21066.0,9.75066144618542,58,Indie,Super Alex,Super Alex
Family Breeding,04-05-2024,9451,9.99,75575.0,2.2619202418359845,81,Indie,Whiteleaf Studio,Whiteleaf Studio
"Sex and the Furry Titty 3: Come Inside, Sweety",16-05-2024,10393,9.99,81316.0,4.081956048561926,91,Indie,Furlough Games PBS,Furlough Games
Mini Settlers,08-08-2024,10001,9.99,84846.0,7.611946295559626,95,Indie,"Goblinz Publishing,IndieArk",Knight Owl Games
MY DESTINY GIRLS,28-03-2024,10132,9.99,84708.0,10.631953086248698,88,Indie,EpicDream Games,EpicDream Games
SCP: EVENT CLASSIFIED,26-04-2024,2860,9.99,21162.0,2.122494912582087,51,Indie,Archotech,Archotech
The Renovator: Origins,13-07-2024,2497,9.99,21283.0,2.9416790482101822,84,Indie,Peace_Studio,Peace_Studio
Mini Airways,30-07-2024,24705,9.99,207390.0,6.443859027040861,0,Indie,Erabit,CCC Games
女神保卫战,24-05-2024,7096,9.99,57683.0,5.124420630852716,75,Indie,我的同居女神竟是小姨子,我的同居女神竟是小姨子
Arctic Eggs,16-05-2024,24972,9.99,182249.0,1.8052762578319173,97,Indie,CRITICAL REFLEX,"The Water Museum,cockydoody,abmarnie,Cameron Ginex"
Misha's incident,21-01-2024,9393,9.99,82653.0,3.379960284632395,86,Indie,Zetlaff,Zetlaff
Computer Repair Shop,12-01-2024,22799,9.99,179631.0,4.467348573895426,0,Indie,Cheesecake Dev,Cheesecake Dev
Roommates,07-02-2024,4147,9.99,31098.0,3.815552727126738,93,Indie,Octaday,Octaday
Tactic Boxing,24-03-2024,3970,9.99,28857.0,7.929103182478144,78,Indie,Stately Eagle Games,Stately Eagle Games
Wishful Journey:Love Across Time,24-04-2024,7540,9.99,62138.0,4.065350388485396,91,Indie,Hillhouse Holdings Limited,Hillhouse Holdings Limited
Pampas & Selene: The Maze of Demons,21-05-2024,5126,9.99,37487.0,7.261998140753362,93,Indie,Unepic Games,@unepic_fran
Sex Detective [18+],20-01-2024,6159,9.99,39057.0,2.62368680328011,74,Indie,BanzaiProject,BanzaiProject
Path of Achra,07-05-2024,26939,9.99,218518.0,28.54435664963007,99,Indie,Slouching Beast LLC,Ulfsire
A fascinating story,14-06-2024,5323,9.99,38560.0,2.751939126006837,75,Indie,Lovely Games,L&P
"YEAH! YOU WANT ""THOSE GAMES,"" RIGHT? SO HERE YOU GO! NOW, LET'S SEE YOU CLEAR THEM! 2",17-07-2024,6994,9.99,62883.0,1.7390408856523605,81,Indie,D3PUBLISHER,MONKEYCRAFT Co. Ltd.
STEPMOM: Milf Scandal 💖,06-04-2024,8747,9.99,60707.0,1.6881789681934547,74,Indie,Lust Desires 🖤,Lust Desires 🖤
Criminal Attraction,26-07-2024,3389,9.99,28741.0,4.776792523236554,83,Indie,Space Samurai Studio,Space Samurai Studio
Lust Mansion 🔞,01-06-2024,5215,9.99,29037.0,1.916627332247729,87,Indie,Lust Desires 🖤,Lust Desires 🖤
Charming Hearts,13-06-2024,8239,9.99,61946.0,6.750066937296435,88,Indie,坤舆科技,"坤舆科技,一冉影视"
Lotus Lantern: Rescue Mother,11-04-2024,84001,9.99,684821.0,6.675683909404666,80,Indie,Plaisir Games,Unstable Games
Cyber Manhunt 2: New World - The Hacking Simulator,09-05-2024,91066,9.99,763279.0,5.428407888662228,92,Indie,Spiral Up Games,Aluba Studio
CUCKOLD'S GYM,29-02-2024,10845,9.99,73725.0,1.1268257494695315,52,Indie,GeoCuck Group,GeoCuck Group
Love Sucks: Night Two,26-04-2024,8567,9.99,73926.0,7.128949548171759,0,Indie,Critical Bliss,Art Witch Studios
Absolute Fear -AOONI- / 最恐 -青鬼-,25-04-2024,10121,9.99,74140.0,3.0040921096982327,46,Indie,"LiTMUS Co., Ltd.","LiTMUS Co., Ltd."
Honeymoon : Mystery Journey,04-04-2024,6849,9.99,56018.0,1.613685089483286,86,Indie,"Mango Party,Mango Party News",Gentleman.LTD
Aooni,25-07-2024,11885,9.99,70127.0,2.6583768987342653,72,Indie,Game Studio Inc.,Game Studio Inc.
Mothers and Daughters,02-01-2024,7578,9.99,64494.0,4.364727003460155,67,Indie,Spin256,Spin256
Handsome Me with 100 Girlfriends!,11-04-2024,8623,9.99,70215.0,2.3062527099058565,57,Indie,Day Day Up！,philosophy♂
Death From Above,22-02-2024,9370,9.99,73720.0,2.636919618604075,96,Indie,Lesser Evil,Rockodile
